Topic	PC	Keywords	Text	label	tweet
2.0	0.1267	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['estudiar', 'revolucion', 'ruso', 'historia', 'españa', 'america', 'ley', 'educativo', 'desastroso', 'nacer', 'consenso', 'consenso', 'jamas', 'procurar', 'siquiera', 'dificil']	@user7	Cuántas veces hemos estudiado la Revolución Rusa y qué poco la historia de España en América. . Ni una sola ley educativa del [POLITICAL_PARTY], todas desastrosas, ha nacido del consenso con el [POLITICAL_PARTY]. Consenso sí, el que jamás han procurado, ni siquiera en estos difíciles momentos.
7.0	0.1028	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['reloj', 'real', 'casa', 'correo', 'sede', 'presidencia', 'cumpleaños', 'obra', 'jose', 'rodriguez', 'losado', 'prestigioso', 'relojero', 'español', 'afincado', 'londre', 'donar', 'reloj', 'inaugurar', 'isabel']	@user7	El reloj de nuestra Real Casa de Correos, sede de la Presidencia de la CM, está de cumpleaños. . Obra de José Rodríguez Losada, prestigioso relojero español afincado en Londres, quien donó el reloj a la ciudad tras tres años de trabajo, fue inaugurado por Isabel II hace 153 años.
10.0	0.1028	derecho, ley, social, cumplir, justicia, igualdad, aprobar, paso, lucha, real, garantizar, avanzar, sociedad, seguridad, vivienda, historico, pension, dadania, lograr, proteccion	['tirar', 'abajo', 'alianza', 'ley', 'fundamental', 'suelo', 'farmacia', 'legislatura', 'partido', 'bajar', 'impuesto', 'apuesta', 'libertad', 'sanitario', 'educativo']	@user7	Buenos días. . Ciudadanos ha tirado abajo con su alianza con [POLITICAL_PARTY] y Podemos leyes fundamentales como la del suelo o la de farmacia. Así han estado toda la legislatura. El único partido que baja los impuestos y apuesta por la libertad sanitaria y educativa es el [POLITICAL_PARTY].
2.0	0.1241	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['liberal', 'libertad', 'patria', 'libertad', 'forjar', 'bienestar', 'progreso', 'comun', 'perder', 'libertad', 'derecho', 'beneficiar']	@user7	"Los liberales de 1808 dijeron que ""sin libertad no hay patria"". Eso es lo ha hecho siempre el @user: dar libertad a la gente para forjar su bienestar y el progreso común. Eso es lo que se puede perder: las libertades y los derechos que tanto nos han beneficiado #2deMayo"
2.0	0.1415	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['condenar', 'dictadura', 'criminal', 'cuba', 'exigir', 'gobierno', 'españa', 'abandonar', 'ambiguedad', 'libertad', 'noche', 'real', 'casa', 'correo', 'iluminar', 'color', 'bandera', 'cuba', 'homenaje', 'luchador', 'libertad']	@user7	Condenamos la dictadura criminal de Cuba y exigimos al Gobierno de España que abandone la ambigüedad y se ponga del lado de la Libertad. Esta noche la Real Casa de Correos se iluminará con los colores de la bandera de Cuba como homenaje a los luchadores por la Libertad.
9.0	0.0984	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['unesco', 'declarar', 'reserva', 'biosfera', 'cuenca', 'alto', 'rio', 'manzanar', 'guadarrama', 'lozoya', 'hito', 'comunidad', 'madrid', 'superficie', 'protegido', 'españa', 'peninsular']	@user7	🌲🌱 La UNESCO declara hoy la Reserva de la Biosfera de las cuencas altas de los ríos #Manzanares, #Guadarrama y #Lozoya. Con este hito tan importante la Comunidad de Madrid pasa a tener el mayor % de superficie protegida de toda la España peninsular.
3.0	0.1311	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['bulo', 'sanidad', 'falso', 'cierre', 'uci', 'sofia', 'jamas', 'utilidad', 'espera', 'respirador', 'covid', 'sanidad', 'cama', 'ucis']	@user7	🔴El bulo del día sobre la sanidad madrileña es el falso cierre de una UCI en el I. Sofía. . Jamás se abrió porque su utilidad estaba a la espera de uso. Y llegó: ahora pasará de 8 respiradores COVID a 22. La sanidad madrileña ha pasado de 500 camas a 1.500 UCIS en 2 semanas.
1.0	0.1457	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['defir', 'toro', 'expresion', 'libertad', 'censurar', 'prohibir', 'proteger', 'fomentar', 'fiesta', 'nacional', 'labor', 'peña', 'taurino', 'maja', 'goya', 'pasion', 'arte', 'tauromaquia', 'vivo']	@user7	Defiendo los toros porque son la expresión de la libertad y censuro el intento de prohibirlos. Debemos proteger y fomentar la fiesta nacional. Gracias a la labor que realizan peñas taurinas como Las Majas de Goya, la pasión y el arte de la tauromaquia siguen más vivos que nunca.
11.0	0.1131	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['español', 'protagonista', 'musica', 'planeta', 'convertir', 'llave', 'romper', 'dictadura', 'nacionalismo', 'joven', 'sentar', 'orgulloso', 'hispanidad', 'mestizaje', 'historia', 'cuba']	@user7	Hoy el español es protagonista de la música por todo el planeta. Y se está convirtiendo en la llave que rompe con las dictaduras y nacionalismos. Que los jóvenes se sientan orgullosos de la Hispanidad, el mestizaje y nuestra historia. Gracias @user #SOSCuba
9.0	0.0879	millon, andalucia, euro, presupuesto, apoyar, permitir, mantener, dinero, EUR, recibir, alto, punto, provincia, obra, suponer, dato, andaluz, junta, region, pge	['juanma', 'feliz']	@user7	@user Muchísimas gracias, Juanma. Feliz año.
13.0	0.1241	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['pactar', 'comunidad', 'madrid', 'andalucia', 'pactar', 'ayuntamiento', 'madrid', 'podemita', 'independentista', 'españa', 'documento']	@user7	Bueno, pues ya sabemos qué pactó el [POLITICAL_PARTY] con C’s para la Comunidad de Madrid y qué con C’s y [POLITICAL_PARTY] para Andalucía. Ahora queda saber qué pactaron [POLITICAL_PARTY] y Podemos en el Ayuntamiento de Madrid y Pedro Sánchez con [POLITICAL_PARTY], podemitas e independentistas para España. ¿Algún documento?
1.0	0.129	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['inmenso', 'honor', 'presidenta', 'comunidad', 'madrid', 'lleno', 'dificultad', 'incendio', 'riada', 'pandemia', 'fragmentacion', 'politica', 'crisis', 'proyecto', 'honor']	@user7	Hoy hace un año que tengo el inmenso honor de ser la presidenta de la Comunidad de Madrid. . Un año lleno de dificultades: incendios, riadas, una pandemia, fragmentación política, crisis... Y sin embargo, de grandes proyectos por delante. Un honor serlo aquí y ahora.
3.0	0.1521	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['ifema', 'hospital', 'cama', 'funcional', 'españa', 'ingresar', 'paciente', 'alto', 'profesional', 'cuidar', 'apoyo']	@user7	IFEMA es hoy el hospital con más camas funcionales de España. . Ya ha ingresado a más de 3.000 pacientes y ha dado más de 2.000 altas. . Hoy se encuentran en él más de 1.000 personas. A todas ellas y a los profesionales que les cuidan, todo nuestro apoyo.
2.0	0.0937	libertad, defender, español, españa, democracia, frente, pueblo, apoyo, fuerza, defensa, rey, respeto, constitucion, democratico, unidad, presidente, reconocer, interes, nacional, guerra	['aliado', 'barcelona', 'perder', 'control', 'vida', 'mano', 'rebaño', 'pastorear', 'ultraizquierda', 'independentismo', 'defir', 'cataluña', 'madrid', 'unido', 'españa', 'libre']	@user7	He buscado aliados en Barcelona: los que no piensan perder el control de su vida a manos del que vive de rebaños a los que pastorear. . La ultraizquierda y el independentismo viven de ello. . Defiendo Cataluña y Madrid unidas en esta España de ciudadanos libres e iguales.
0.0	0.0983	crisis, empleo, plan, necesitar, economico, empresa, trabajador, cambio, social, sector, medida, ayuda, canario, economia, autonomo, paro, ayudar, laboral, erte, situacion	['subida', 'impuesto', 'indiscriminado', 'ataque', 'libertad', 'educativo', 'empresario', 'propiedad', 'privado', 'traves', 'alquiler...', 'plan', 'moncloa', 'evidente', 'romper', 'modelo', 'exito', 'madrid', 'crecer', 'unido']	@user7	Subidas de impuestos indiscriminadas, ataque a la libertad educativa, a los empresarios y a la propiedad privada a través del alquiler…. El plan de Moncloa es evidente. Quieren romper el modelo de éxito de Madrid que nos ha hecho crecer. [POLITICAL_PARTY], [POLITICAL_PARTY] y [POLITICAL_PARTY] debemos estar unidos.
1.0	0.1027	futuro, proyecto, equipo, enhorabuena, compromiso, compartir, tierra, honor, orgullo, camino, esfuerzo, oportunidad, merecer, cultura, unir, dificil, suerte, participar, apoyo, acompañar	['tribu', 'unidad', 'tradicion', 'cultura', 'raiz', 'andalucia', 'madrid', 'españa', 'celebrar', 'autonomia', 'andalucia', 'felicidar', 'andaluz', 'concreto', 'madrid']	@user7	No quiero un mundo de tribus. . Me gusta la unidad, las tradiciones, la cultura, las raíces. Me gusta Andalucía. Me gusta Madrid y sobre todo, España. Hoy celebramos 40 años de la autonomía de Andalucía. Felicidades a todos los andaluces y en concreto, a los que viven en Madrid.
4.0	0.1028	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['españa', 'vaciado', 'españa', 'olvidado', 'despoblado', 'enfangar', 'mensaje', 'progre', 'olvidar', 'comer', 'familia', 'sacrificio', 'costar', 'español', 'producir', 'ayuda', 'seguridad', 'campo']	@user7	La España vaciada es una España olvidada, despoblada. Nos enfangamos en mensajes de progres de ciudad que se olvidan de dónde viene lo que comen ellos y sus familias, y los sacrificios que les cuesta a otros españoles producirlos. . Ayuda y seguridad para el campo y sus gentes.
4.0	0.1205	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['alternativa', 'gobierno', 'sacar', 'españa', 'crisis', 'español', 'confianza', 'permitir', 'juego', 'españa', 'español']	@user7	.@user es la única alternativa posible al gobierno de @user y @user . @user ha sacado a España de varias crisis y lo volverá a hacer pronto si los españoles le dan su confianza. . Quizá otros puedan permitirse estos juegos. España y los españoles, no.
3.0	0.1725	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['vacunar', 'residente', 'profesional', 'centro', 'sanitario', 'citar', 'centro', 'salud', 'anunciar', 'zendal']	@user7	Ya hemos vacunado al 98% de los mayores residentes y al 80% de los profesionales de los centros sanitarios. . En los próximos días citaremos a 130.000 personas mayores de 80 años en los centros de salud de toda la @user. Hoy lo hemos anunciado en el Zendal.
11.0	0.1626	casa, contar, mano, calle, historia, celebrar, feliz, alcalde, vecino, periodista, policia, libro, noche, seguro, puerta, entrevista, barrio, disfrutar, aprender, convertir	['grandisimo', 'empresario', 'director', 'teatro', 'madrid', 'granada', 'genio', 'antologia', 'zarzuela', 'actor', 'prestigioso', 'popularizar', 'clasico', 'siglo', 'oro', 'celebrar', 'centenario']	@user7	José Tamayo fue un grandísimo empresario y director de teatro que vino a Madrid desde Granada. Un genio que llevó por el mundo la antología de la Zarzuela, o hizo que los actores más prestigiosos popularizaran los clásicos del Siglo de Oro. Hoy celebramos su centenario.
13.0	0.1011	partido, votar, derecha, politico, voto, eleccion, ganar, izquierda, gobernar, cataluña, mayoria, pacto, campaña, favor, oposicion, catalan, elegir, pactar, juez, electoral	['metro', 'derecha', 'izquierda', 'socavon', 'diente']	@user7	@user @user @user Teniendo en cuenta que un metro a la derecha o a la izquierda hay unos socavones que te dejas los dientes.
12.0	0.1279	politica, publico, educacion, servicio, forma, institucion, programa, sanidad, sistema, comun, jugar, realidad, explicar, falta, recurso, clase, calidad, dedicar, ciencia, privado	['ley', 'universidad', 'atacar', 'fundamento', 'vida', 'universitario', 'libertad', 'responsabilidad', 'esfuerzo', 'busqueda', 'ideologia', 'censura', 'futuro', 'universidad', 'comunidad', 'madrid', 'calidad', 'español']	@user7	La nueva ley de universidades ataca los fundamentos de la vida universitaria: la Libertad, la responsabilidad, el esfuerzo, la búsqueda de la verdad y el saber, sin ideologías ni censura. . El futuro de la universidad en la Comunidad de Madrid está en la calidad y en el español.
4.0	0.1472	gobierno, españa, español, pagar, impuesto, luz, subir, mocion, precio, bajar, fiscal, censura, mentir, iva, mascarilla, exigir, proponer, anunciar, subida, progresista	['gobierno', 'socialista', 'tardar', 'atacar', 'madrid', 'bajar', 'impuesto', 'asfixiar', 'irpf', 'moncloa', 'dificil', 'economia', 'español']	@user7	El gobierno socialista ha tardado un mes en atacar al de Madrid. Vamos a bajar tres impuestos en breve. Y cuando tenga a bien dejar de asfixiarnos, también el IRPF. Cuanto más tiempo pase Sánchez en La Moncloa, más difícil será que la economía madrileña y española mejoren.
3.0	0.1866	madrid, pandemia, salud, caso, sanitario, comunidad, covid, ayuso, gestion, unido, virus, responsabilidad, alarma, vacuna, medida, decision, parar, personal, centro, ccaa	['comenzar', 'vacunar', 'menor', 'dosis', 'astra', 'zeneca', 'poblacion', 'diano', 'recibir', 'dosis', 'pauta', 'completo', 'millon', 'vacuna', 'administrado']	@user7	🔴 Hoy hemos comenzado a vacunar a los menores de 60 años con la segunda dosis de AstraZeneca. El 43% de la población diana ya ha recibido una dosis, y casi el 21,6% ya tiene la pauta completa. En total, más de 3,5 millones de vacunas administradas. Estamos cada vez más cerca.
7.0	0.0929	vida, familia, recordar, victima, amigo, eta, hijo, memoria, padre, olvidar, muerte, luchar, civil, fuerte, compañero, nombre, morir, vasco, abrazo, paz	['cariño', 'vida', 'marcado', 'sentimiento', 'explicar', 'palabra', 'altura', 'entusiasmo', 'calle', 'confiar']	@user7	Gracias a todos los madrileños por su cariño, porque mi vida quedará marcada para siempre por las suyas. Un sentimiento que no puedo explicar con palabras. Solo espero estar a la altura del entusiasmo que me encuentro cada día en la calle. . Gracias por confiar en mí una vez más.
